sales_key,sales_code,sales_date_key,customer_key,employee_key,store_key,payment_key,promotion_key,sales_status,invoice_number
22039,SAL022039,20220417,497,18,2,12,,Completed,INV-202204-022039
22040,SAL022040,20240724,259,226,19,5,,Completed,INV-202407-022040
22041,SAL022041,20230510,862,244,21,18,,Completed,INV-202305-022041
22042,SAL022042,20221025,182,45,4,2,,Completed,INV-202210-022042
22043,SAL022043,20230126,411,268,23,17,,Completed,INV-202301-022043
22044,SAL022044,20240924,593,291,25,9,,Completed,INV-202409-022044
22045,SAL022045,20251129,352,131,11,2,,Completed,INV-202511-022045
22046,SAL022046,20230628,114,123,11,4,,Completed,INV-202306-022046
22047,SAL022047,20241101,848,171,15,17,,Completed,INV-202411-022047
22048,SAL022048,20250618,163,173,15,15,,Completed,INV-202506-022048
22049,SAL022049,20240217,650,139,12,9,,Completed,INV-202402-022049
22050,SAL022050,20221222,185,278,24,7,,Completed,INV-202212-022050
22051,SAL022051,20250109,806,36,3,12,5.0,Completed,INV-202501-022051
22052,SAL022052,20220630,496,148,13,12,,Completed,INV-202206-022052
22053,SAL022053,20231012,155,60,5,15,,Completed,INV-202310-022053
22054,SAL022054,20260410,319,183,16,17,,Completed,INV-202604-022054
22055,SAL022055,20260614,337,48,4,6,,Completed,INV-202606-022055
22056,SAL022056,20251119,871,158,14,15,,Completed,INV-202511-022056
22057,SAL022057,20241111,437,29,3,14,,Completed,INV-202411-022057
22058,SAL022058,20250301,103,204,17,1,27.0,Completed,INV-202503-022058
22059,SAL022059,20240518,85,41,4,15,,Completed,INV-202405-022059
22060,SAL022060,20260224,421,287,24,12,,Completed,INV-202602-022060
22061,SAL022061,20231117,529,246,21,14,,Completed,INV-202311-022061
22062,SAL022062,20220125,173,29,3,5,,Completed,INV-202201-022062
22063,SAL022063,20220914,814,103,9,7,,Completed,INV-202209-022063
22064,SAL022064,20250824,272,251,21,12,26.0,Completed,INV-202508-022064
22065,SAL022065,20240102,929,34,3,11,,Completed,INV-202401-022065
22066,SAL022066,20230926,862,128,11,11,,Completed,INV-202309-022066
22067,SAL022067,20221027,473,96,8,5,,Completed,INV-202210-022067
22068,SAL022068,20240221,989,195,17,5,,Completed,INV-202402-022068
22069,SAL022069,20241224,85,274,23,10,,Completed,INV-202412-022069
22070,SAL022070,20230605,833,54,5,18,,Completed,INV-202306-022070
22071,SAL022071,20240818,649,194,17,7,,Completed,INV-202408-022071
22072,SAL022072,20260328,252,295,25,6,,Completed,INV-202603-022072
22073,SAL022073,20250211,686,86,8,3,,Pending,INV-202502-022073
22074,SAL022074,20240327,171,167,14,14,,Completed,INV-202403-022074
22075,SAL022075,20251214,124,87,8,15,,Completed,INV-202512-022075
22076,SAL022076,20231012,477,138,12,14,,Completed,INV-202310-022076
22077,SAL022077,20231207,515,146,13,13,,Completed,INV-202312-022077
22078,SAL022078,20220827,946,261,22,9,,Completed,INV-202208-022078
22079,SAL022079,20240216,481,32,3,18,,Completed,INV-202402-022079
22080,SAL022080,20260411,646,291,25,18,,Completed,INV-202604-022080
22081,SAL022081,20221108,409,93,8,1,,Completed,INV-202211-022081
22082,SAL022082,20221229,746,96,8,13,,Completed,INV-202212-022082
22083,SAL022083,20220330,191,25,3,4,,Completed,INV-202203-022083
22084,SAL022084,20260716,801,261,22,16,,Completed,INV-202607-022084
22085,SAL022085,20240130,996,58,5,12,,Completed,INV-202401-022085
22086,SAL022086,20240624,339,163,14,14,,Completed,INV-202406-022086
22087,SAL022087,20251112,534,121,11,1,,Completed,INV-202511-022087
22088,SAL022088,20260608,102,159,14,1,,Completed,INV-202606-022088
22089,SAL022089,20241111,736,269,23,3,,Completed,INV-202411-022089
22090,SAL022090,20240825,71,284,24,12,17.0,Completed,INV-202408-022090
22091,SAL022091,20221020,446,253,22,11,,Completed,INV-202210-022091
22092,SAL022092,20220117,532,86,8,1,,Completed,INV-202201-022092
22093,SAL022093,20221126,345,30,3,13,,Completed,INV-202211-022093
22094,SAL022094,20260710,724,51,5,2,42.0,Completed,INV-202607-022094
22095,SAL022095,20230122,462,284,24,4,,Completed,INV-202301-022095
22096,SAL022096,20260526,138,28,3,2,13.0,Completed,INV-202605-022096
22097,SAL022097,20250517,273,221,19,7,,Pending,INV-202505-022097
22098,SAL022098,20221007,772,261,22,9,,Completed,INV-202210-022098
22099,SAL022099,20250810,127,260,22,5,,Completed,INV-202508-022099
22100,SAL022100,20230817,583,166,14,2,,Completed,INV-202308-022100
22101,SAL022101,20231112,193,170,15,12,,Completed,INV-202311-022101
22102,SAL022102,20230426,787,238,20,6,,Completed,INV-202304-022102
22103,SAL022103,20260420,394,146,13,17,36.0,Completed,INV-202604-022103
22104,SAL022104,20221113,414,106,9,18,,Completed,INV-202211-022104
22105,SAL022105,20230903,339,221,19,16,,Completed,INV-202309-022105
22106,SAL022106,20260726,736,41,4,4,,Completed,INV-202607-022106
22107,SAL022107,20250507,212,207,18,13,,Completed,INV-202505-022107
22108,SAL022108,20241213,69,68,6,8,34.0,Completed,INV-202412-022108
22109,SAL022109,20240606,411,254,22,1,,Completed,INV-202406-022109
22110,SAL022110,20240811,492,91,8,6,,Completed,INV-202408-022110
22111,SAL022111,20251222,14,155,13,10,,Pending,INV-202512-022111
22112,SAL022112,20220706,185,18,2,16,,Completed,INV-202207-022112
22113,SAL022113,20220101,783,72,6,6,,Completed,INV-202201-022113
22114,SAL022114,20221215,568,141,12,9,,Completed,INV-202212-022114
22115,SAL022115,20230617,455,119,10,4,,Completed,INV-202306-022115
22116,SAL022116,20240411,810,247,21,10,,Completed,INV-202404-022116
22117,SAL022117,20251219,718,154,13,1,,Completed,INV-202512-022117
22118,SAL022118,20241102,993,270,23,2,,Completed,INV-202411-022118
22119,SAL022119,20240930,99,47,4,13,17.0,Pending,INV-202409-022119
22120,SAL022120,20240328,580,118,10,2,,Completed,INV-202403-022120
22121,SAL022121,20241213,622,177,15,3,,Completed,INV-202412-022121
22122,SAL022122,20260710,364,219,19,17,,Completed,INV-202607-022122
22123,SAL022123,20240803,405,177,15,11,,Completed,INV-202408-022123
22124,SAL022124,20231211,427,70,6,10,,Completed,INV-202312-022124
22125,SAL022125,20241128,152,178,15,14,,Completed,INV-202411-022125
22126,SAL022126,20241028,74,279,24,18,,Completed,INV-202410-022126
22127,SAL022127,20260318,565,281,24,6,,Completed,INV-202603-022127
22128,SAL022128,20231204,754,53,5,13,,Completed,INV-202312-022128
22129,SAL022129,20250516,696,117,10,3,,Completed,INV-202505-022129
22130,SAL022130,20230117,12,183,16,17,,Completed,INV-202301-022130
22131,SAL022131,20220115,850,180,15,8,,Completed,INV-202201-022131
22132,SAL022132,20230917,717,115,10,18,,Completed,INV-202309-022132
22133,SAL022133,20220428,81,70,6,13,,Completed,INV-202204-022133
22134,SAL022134,20230917,367,251,21,9,,Completed,INV-202309-022134
22135,SAL022135,20250520,21,165,14,7,,Completed,INV-202505-022135
22136,SAL022136,20230511,675,235,20,13,,Completed,INV-202305-022136
22137,SAL022137,20221010,227,205,18,7,,Completed,INV-202210-022137
22138,SAL022138,20241110,822,132,11,9,,Completed,INV-202411-022138
22139,SAL022139,20240213,60,152,13,9,,Completed,INV-202402-022139
22140,SAL022140,20230328,892,123,11,17,,Completed,INV-202303-022140
22141,SAL022141,20260402,302,176,15,14,,Completed,INV-202604-022141
22142,SAL022142,20250505,117,59,5,18,,Completed,INV-202505-022142
22143,SAL022143,20251013,984,110,10,15,,Completed,INV-202510-022143
22144,SAL022144,20250811,747,34,3,10,30.0,Completed,INV-202508-022144
22145,SAL022145,20220617,171,175,15,9,,Completed,INV-202206-022145
22146,SAL022146,20230126,77,251,21,8,,Completed,INV-202301-022146
22147,SAL022147,20230926,141,140,12,5,,Completed,INV-202309-022147
22148,SAL022148,20230110,849,224,19,3,,Completed,INV-202301-022148
22149,SAL022149,20260717,903,93,8,6,47.0,Completed,INV-202607-022149
22150,SAL022150,20250709,781,235,20,8,27.0,Pending,INV-202507-022150
22151,SAL022151,20220528,324,140,12,15,,Completed,INV-202205-022151
22152,SAL022152,20231207,542,163,14,18,,Completed,INV-202312-022152
22153,SAL022153,20230420,298,212,18,4,,Completed,INV-202304-022153
22154,SAL022154,20230323,220,251,21,10,,Completed,INV-202303-022154
22155,SAL022155,20260724,561,46,4,16,,Completed,INV-202607-022155
22156,SAL022156,20220505,874,36,3,3,,Pending,INV-202205-022156
22157,SAL022157,20240106,586,287,24,14,,Completed,INV-202401-022157
22158,SAL022158,20230626,103,260,22,10,,Completed,INV-202306-022158
22159,SAL022159,20240528,178,192,16,9,,Completed,INV-202405-022159
22160,SAL022160,20240325,664,287,24,5,,Completed,INV-202403-022160
22161,SAL022161,20220209,293,293,25,17,,Completed,INV-202202-022161
22162,SAL022162,20220209,846,278,24,1,,Completed,INV-202202-022162
22163,SAL022163,20230128,783,141,12,5,,Completed,INV-202301-022163
22164,SAL022164,20240605,947,284,24,2,,Completed,INV-202406-022164
22165,SAL022165,20240427,908,173,15,8,,Completed,INV-202404-022165
22166,SAL022166,20250813,519,13,2,13,,Completed,INV-202508-022166
22167,SAL022167,20260328,342,276,23,4,,Completed,INV-202603-022167
22168,SAL022168,20221121,121,273,23,7,,Completed,INV-202211-022168
22169,SAL022169,20240125,474,19,2,3,,Completed,INV-202401-022169
22170,SAL022170,20220929,647,28,3,2,,Completed,INV-202209-022170
22171,SAL022171,20250827,815,286,24,9,,Completed,INV-202508-022171
22172,SAL022172,20231114,249,49,5,15,,Completed,INV-202311-022172
22173,SAL022173,20240823,50,35,3,16,,Completed,INV-202408-022173
22174,SAL022174,20231109,131,179,15,6,,Completed,INV-202311-022174
22175,SAL022175,20251016,199,276,23,17,,Completed,INV-202510-022175
22176,SAL022176,20241231,233,180,15,18,,Completed,INV-202412-022176
22177,SAL022177,20260620,468,238,20,9,,Completed,INV-202606-022177
22178,SAL022178,20240222,75,28,3,14,,Completed,INV-202402-022178
22179,SAL022179,20230323,143,212,18,14,,Completed,INV-202303-022179
22180,SAL022180,20250226,145,25,3,16,,Completed,INV-202502-022180
22181,SAL022181,20260121,622,14,2,10,,Completed,INV-202601-022181
22182,SAL022182,20231117,322,41,4,9,,Completed,INV-202311-022182
22183,SAL022183,20240310,538,167,14,16,,Completed,INV-202403-022183
22184,SAL022184,20240720,143,197,17,8,,Completed,INV-202407-022184
22185,SAL022185,20230715,452,139,12,18,,Completed,INV-202307-022185
22186,SAL022186,20220917,611,290,25,7,,Completed,INV-202209-022186
22187,SAL022187,20230913,3,173,15,4,,Completed,INV-202309-022187
22188,SAL022188,20260208,634,58,5,15,22.0,Completed,INV-202602-022188
22189,SAL022189,20250908,547,33,3,4,,Completed,INV-202509-022189
22190,SAL022190,20240324,370,225,19,13,,Completed,INV-202403-022190
22191,SAL022191,20231207,313,132,11,4,,Completed,INV-202312-022191
22192,SAL022192,20231227,678,108,9,11,,Completed,INV-202312-022192
22193,SAL022193,20241125,660,212,18,12,,Completed,INV-202411-022193
22194,SAL022194,20241227,348,37,4,2,,Completed,INV-202412-022194
22195,SAL022195,20230727,776,123,11,9,,Completed,INV-202307-022195
22196,SAL022196,20230222,987,230,20,3,,Completed,INV-202302-022196
22197,SAL022197,20260703,18,109,10,8,,Pending,INV-202607-022197
22198,SAL022198,20220401,550,135,12,13,,Completed,INV-202204-022198
22199,SAL022199,20250712,685,43,4,18,,Completed,INV-202507-022199
22200,SAL022200,20231114,593,102,9,8,,Completed,INV-202311-022200
22201,SAL022201,20260407,550,42,4,6,,Completed,INV-202604-022201
22202,SAL022202,20250130,991,214,18,4,,Completed,INV-202501-022202
22203,SAL022203,20220731,934,90,8,4,,Completed,INV-202207-022203
22204,SAL022204,20251014,766,40,4,8,,Completed,INV-202510-022204
22205,SAL022205,20260503,500,289,25,4,,Completed,INV-202605-022205
22206,SAL022206,20240903,313,114,10,9,,Completed,INV-202409-022206
22207,SAL022207,20251004,725,122,11,15,,Completed,INV-202510-022207
22208,SAL022208,20240603,839,66,6,7,,Completed,INV-202406-022208
22209,SAL022209,20230310,618,18,2,15,,Completed,INV-202303-022209
22210,SAL022210,20250207,29,41,4,9,,Completed,INV-202502-022210
22211,SAL022211,20241227,851,300,25,8,5.0,Completed,INV-202412-022211
22212,SAL022212,20220415,475,119,10,5,,Completed,INV-202204-022212
22213,SAL022213,20250425,161,200,17,10,,Completed,INV-202504-022213
22214,SAL022214,20220104,701,136,12,3,,Completed,INV-202201-022214
22215,SAL022215,20220111,345,219,19,2,,Completed,INV-202201-022215
22216,SAL022216,20240716,315,65,6,12,,Completed,INV-202407-022216
22217,SAL022217,20230602,296,112,10,4,,Completed,INV-202306-022217
22218,SAL022218,20221222,599,120,10,12,,Completed,INV-202212-022218
22219,SAL022219,20220817,220,37,4,2,,Pending,INV-202208-022219
22220,SAL022220,20230610,93,146,13,14,,Completed,INV-202306-022220
22221,SAL022221,20240605,893,62,6,15,,Completed,INV-202406-022221
22222,SAL022222,20221128,624,283,24,18,,Completed,INV-202211-022222
22223,SAL022223,20250120,336,128,11,12,,Completed,INV-202501-022223
22224,SAL022224,20230526,785,40,4,1,,Completed,INV-202305-022224
22225,SAL022225,20251214,496,241,21,5,,Completed,INV-202512-022225
22226,SAL022226,20240506,506,220,19,15,,Completed,INV-202405-022226
22227,SAL022227,20260719,263,238,20,13,,Completed,INV-202607-022227
22228,SAL022228,20260726,575,161,14,5,9.0,Completed,INV-202607-022228
22229,SAL022229,20240626,798,96,8,5,,Completed,INV-202406-022229
22230,SAL022230,20250623,177,127,11,1,,Completed,INV-202506-022230
22231,SAL022231,20250302,599,150,13,1,,Completed,INV-202503-022231
22232,SAL022232,20220829,611,292,25,9,,Completed,INV-202208-022232
22233,SAL022233,20240105,854,189,16,12,,Completed,INV-202401-022233
22234,SAL022234,20230917,834,195,17,4,,Completed,INV-202309-022234
22235,SAL022235,20220108,5,118,10,7,,Completed,INV-202201-022235
22236,SAL022236,20230609,137,166,14,11,,Completed,INV-202306-022236
22237,SAL022237,20220509,11,27,3,6,,Completed,INV-202205-022237
22238,SAL022238,20251116,227,95,8,12,,Completed,INV-202511-022238
22239,SAL022239,20251008,262,101,9,4,,Completed,INV-202510-022239
22240,SAL022240,20251102,667,191,16,3,,Completed,INV-202511-022240
22241,SAL022241,20221222,766,241,21,5,,Completed,INV-202212-022241
22242,SAL022242,20240309,67,47,4,13,,Completed,INV-202403-022242
22243,SAL022243,20250611,786,29,3,4,,Completed,INV-202506-022243
22244,SAL022244,20231109,587,240,20,8,,Completed,INV-202311-022244
22245,SAL022245,20260302,809,261,22,2,,Completed,INV-202603-022245
22246,SAL022246,20240630,485,92,8,11,,Pending,INV-202406-022246
22247,SAL022247,20250724,744,173,15,9,,Completed,INV-202507-022247
22248,SAL022248,20220615,414,219,19,4,,Completed,INV-202206-022248
22249,SAL022249,20231214,851,273,23,18,,Completed,INV-202312-022249
22250,SAL022250,20220325,983,72,6,3,,Completed,INV-202203-022250
22251,SAL022251,20260513,523,239,20,17,,Completed,INV-202605-022251
22252,SAL022252,20240814,357,209,18,13,17.0,Completed,INV-202408-022252
22253,SAL022253,20230131,986,299,25,16,,Completed,INV-202301-022253
22254,SAL022254,20250409,504,26,3,6,,Completed,INV-202504-022254
22255,SAL022255,20240829,115,229,20,3,,Completed,INV-202408-022255
22256,SAL022256,20250120,147,232,20,11,,Completed,INV-202501-022256
22257,SAL022257,20240111,384,242,21,3,,Completed,INV-202401-022257
22258,SAL022258,20251107,517,191,16,5,17.0,Completed,INV-202511-022258
22259,SAL022259,20251104,67,236,20,12,,Completed,INV-202511-022259
22260,SAL022260,20250519,702,221,19,14,,Completed,INV-202505-022260
22261,SAL022261,20240109,272,203,17,2,,Completed,INV-202401-022261
22262,SAL022262,20231213,489,146,13,15,,Completed,INV-202312-022262
22263,SAL022263,20260312,529,88,8,16,10.0,Completed,INV-202603-022263
22264,SAL022264,20230715,826,212,18,18,,Completed,INV-202307-022264
22265,SAL022265,20220110,931,135,12,5,,Completed,INV-202201-022265
22266,SAL022266,20250928,197,65,6,15,,Completed,INV-202509-022266
22267,SAL022267,20240608,768,65,6,7,,Completed,INV-202406-022267
22268,SAL022268,20250914,127,144,12,1,,Completed,INV-202509-022268
22269,SAL022269,20230222,845,102,9,5,,Completed,INV-202302-022269
22270,SAL022270,20221118,39,43,4,11,,Completed,INV-202211-022270
22271,SAL022271,20260503,474,69,6,6,,Completed,INV-202605-022271
22272,SAL022272,20220301,310,160,14,14,,Completed,INV-202203-022272
22273,SAL022273,20250501,108,184,16,15,,Completed,INV-202505-022273
22274,SAL022274,20250323,19,87,8,10,,Pending,INV-202503-022274
22275,SAL022275,20250703,191,88,8,4,5.0,Completed,INV-202507-022275
22276,SAL022276,20220914,223,226,19,6,,Completed,INV-202209-022276
22277,SAL022277,20240911,930,49,5,12,,Completed,INV-202409-022277
22278,SAL022278,20250425,806,146,13,16,27.0,Completed,INV-202504-022278
22279,SAL022279,20240907,881,19,2,17,,Completed,INV-202409-022279
22280,SAL022280,20240703,955,145,13,11,,Completed,INV-202407-022280
22281,SAL022281,20240202,238,116,10,11,,Completed,INV-202402-022281
22282,SAL022282,20220109,788,153,13,7,,Completed,INV-202201-022282
22283,SAL022283,20260109,342,279,24,11,,Completed,INV-202601-022283
22284,SAL022284,20220807,855,134,12,13,,Completed,INV-202208-022284
22285,SAL022285,20220918,599,279,24,11,,Completed,INV-202209-022285
22286,SAL022286,20230219,877,19,2,12,,Completed,INV-202302-022286
22287,SAL022287,20260329,35,271,23,18,,Completed,INV-202603-022287
22288,SAL022288,20220318,782,172,15,6,,Completed,INV-202203-022288
22289,SAL022289,20220111,892,212,18,7,,Completed,INV-202201-022289
22290,SAL022290,20220421,606,215,18,16,,Completed,INV-202204-022290
22291,SAL022291,20240816,105,221,19,18,,Completed,INV-202408-022291
22292,SAL022292,20230504,608,61,6,9,,Completed,INV-202305-022292
22293,SAL022293,20220523,588,218,19,4,,Completed,INV-202205-022293
22294,SAL022294,20260204,740,165,14,9,,Completed,INV-202602-022294
22295,SAL022295,20250311,786,183,16,16,,Completed,INV-202503-022295
22296,SAL022296,20240306,995,102,9,6,,Completed,INV-202403-022296
22297,SAL022297,20220916,884,148,13,10,,Completed,INV-202209-022297
22298,SAL022298,20251201,649,40,4,13,,Completed,INV-202512-022298
22299,SAL022299,20250422,41,125,11,1,5.0,Completed,INV-202504-022299
22300,SAL022300,20240608,81,30,3,15,,Completed,INV-202406-022300
22301,SAL022301,20240505,538,87,8,6,,Completed,INV-202405-022301
22302,SAL022302,20250408,230,135,12,1,17.0,Completed,INV-202504-022302
22303,SAL022303,20240716,871,134,12,5,,Completed,INV-202407-022303
22304,SAL022304,20230520,571,139,12,16,,Completed,INV-202305-022304
22305,SAL022305,20220319,454,190,16,12,,Pending,INV-202203-022305
22306,SAL022306,20250210,822,32,3,4,,Completed,INV-202502-022306
22307,SAL022307,20230919,549,146,13,13,,Completed,INV-202309-022307
22308,SAL022308,20241127,179,286,24,9,,Pending,INV-202411-022308
22309,SAL022309,20241003,706,71,6,2,,Completed,INV-202410-022309
22310,SAL022310,20250211,226,290,25,15,27.0,Completed,INV-202502-022310
22311,SAL022311,20250912,988,205,18,10,,Completed,INV-202509-022311
22312,SAL022312,20240924,60,88,8,15,,Completed,INV-202409-022312
22313,SAL022313,20260202,794,277,24,10,,Pending,INV-202602-022313
22314,SAL022314,20220819,724,197,17,4,,Completed,INV-202208-022314
22315,SAL022315,20231103,748,150,13,9,,Completed,INV-202311-022315
22316,SAL022316,20220325,22,93,8,1,,Completed,INV-202203-022316
22317,SAL022317,20230731,206,123,11,6,,Completed,INV-202307-022317
22318,SAL022318,20220824,192,240,20,12,,Completed,INV-202208-022318
22319,SAL022319,20240408,929,129,11,16,,Completed,INV-202404-022319
22320,SAL022320,20240805,733,15,2,1,,Completed,INV-202408-022320
22321,SAL022321,20250205,692,213,18,4,5.0,Completed,INV-202502-022321
22322,SAL022322,20240707,991,290,25,15,,Completed,INV-202407-022322
22323,SAL022323,20231123,371,228,19,2,,Completed,INV-202311-022323
22324,SAL022324,20250413,927,21,2,9,,Completed,INV-202504-022324
22325,SAL022325,20230921,450,289,25,5,,Completed,INV-202309-022325
22326,SAL022326,20230203,46,106,9,5,,Completed,INV-202302-022326
22327,SAL022327,20221130,31,274,23,9,,Completed,INV-202211-022327
22328,SAL022328,20220531,887,195,17,6,,Pending,INV-202205-022328
22329,SAL022329,20260213,41,177,15,10,,Completed,INV-202602-022329
22330,SAL022330,20220110,219,232,20,12,,Completed,INV-202201-022330
22331,SAL022331,20230830,696,300,25,12,,Completed,INV-202308-022331
22332,SAL022332,20250621,825,224,19,7,26.0,Completed,INV-202506-022332
22333,SAL022333,20240428,112,15,2,6,,Completed,INV-202404-022333
22334,SAL022334,20260418,265,176,15,7,38.0,Completed,INV-202604-022334
22335,SAL022335,20250519,699,149,13,18,,Pending,INV-202505-022335
22336,SAL022336,20260110,157,42,4,9,,Completed,INV-202601-022336
22337,SAL022337,20260613,399,160,14,9,,Completed,INV-202606-022337
22338,SAL022338,20251208,163,106,9,6,,Completed,INV-202512-022338
22339,SAL022339,20260128,15,267,23,4,,Completed,INV-202601-022339
22340,SAL022340,20220625,529,295,25,9,,Pending,INV-202206-022340
22341,SAL022341,20221008,166,268,23,5,,Completed,INV-202210-022341
22342,SAL022342,20250723,282,267,23,14,,Completed,INV-202507-022342
22343,SAL022343,20250218,445,163,14,8,,Completed,INV-202502-022343
22344,SAL022344,20251228,591,119,10,4,,Completed,INV-202512-022344
22345,SAL022345,20250731,234,232,20,5,,Completed,INV-202507-022345
22346,SAL022346,20260601,610,53,5,15,,Pending,INV-202606-022346
22347,SAL022347,20241118,849,178,15,3,,Completed,INV-202411-022347
22348,SAL022348,20230211,423,215,18,9,,Completed,INV-202302-022348
22349,SAL022349,20250527,26,245,21,3,,Completed,INV-202505-022349
22350,SAL022350,20220206,736,34,3,18,,Completed,INV-202202-022350
22351,SAL022351,20220723,696,26,3,14,,Completed,INV-202207-022351
22352,SAL022352,20220805,913,263,22,16,,Completed,INV-202208-022352
22353,SAL022353,20220806,971,19,2,8,,Completed,INV-202208-022353
22354,SAL022354,20241112,591,250,21,8,,Completed,INV-202411-022354
22355,SAL022355,20251128,19,104,9,10,,Completed,INV-202511-022355
22356,SAL022356,20250623,462,244,21,8,,Completed,INV-202506-022356
22357,SAL022357,20241021,684,185,16,1,,Completed,INV-202410-022357
22358,SAL022358,20230807,90,43,4,13,,Completed,INV-202308-022358
22359,SAL022359,20250309,283,112,10,16,,Completed,INV-202503-022359
22360,SAL022360,20250521,608,204,17,17,,Completed,INV-202505-022360
22361,SAL022361,20241204,458,291,25,12,26.0,Completed,INV-202412-022361
22362,SAL022362,20260601,349,19,2,3,,Completed,INV-202606-022362
22363,SAL022363,20241124,334,205,18,7,,Completed,INV-202411-022363
22364,SAL022364,20230517,348,178,15,3,,Completed,INV-202305-022364
22365,SAL022365,20220228,539,24,2,16,,Completed,INV-202202-022365
22366,SAL022366,20260608,757,137,12,1,13.0,Completed,INV-202606-022366
22367,SAL022367,20221116,311,125,11,15,,Completed,INV-202211-022367
22368,SAL022368,20240626,121,61,6,16,,Completed,INV-202406-022368
22369,SAL022369,20240402,415,276,23,15,,Completed,INV-202404-022369
22370,SAL022370,20220703,582,149,13,5,,Completed,INV-202207-022370
22371,SAL022371,20260610,78,148,13,13,47.0,Completed,INV-202606-022371
22372,SAL022372,20231119,455,41,4,15,,Completed,INV-202311-022372
22373,SAL022373,20230327,923,238,20,11,,Completed,INV-202303-022373
22374,SAL022374,20221007,361,231,20,7,,Completed,INV-202210-022374
22375,SAL022375,20231003,640,288,24,1,,Completed,INV-202310-022375
22376,SAL022376,20220716,717,223,19,3,,Completed,INV-202207-022376
22377,SAL022377,20221028,87,139,12,4,,Completed,INV-202210-022377
22378,SAL022378,20230221,164,165,14,13,,Pending,INV-202302-022378
22379,SAL022379,20260620,703,126,11,12,,Completed,INV-202606-022379
22380,SAL022380,20250809,643,140,12,12,,Completed,INV-202508-022380
22381,SAL022381,20260606,114,37,4,9,,Completed,INV-202606-022381
22382,SAL022382,20220120,930,279,24,15,,Completed,INV-202201-022382
22383,SAL022383,20260411,260,100,9,6,,Completed,INV-202604-022383
22384,SAL022384,20220306,430,102,9,14,,Completed,INV-202203-022384
22385,SAL022385,20220222,661,226,19,4,,Completed,INV-202202-022385
22386,SAL022386,20231112,801,288,24,17,,Completed,INV-202311-022386
22387,SAL022387,20251117,523,243,21,3,,Completed,INV-202511-022387
22388,SAL022388,20230706,492,208,18,15,,Completed,INV-202307-022388
22389,SAL022389,20260108,444,211,18,3,,Completed,INV-202601-022389
22390,SAL022390,20230918,984,283,24,3,,Completed,INV-202309-022390
22391,SAL022391,20230824,766,257,22,9,,Completed,INV-202308-022391
22392,SAL022392,20220519,496,292,25,13,,Completed,INV-202205-022392
22393,SAL022393,20240307,991,223,19,18,,Completed,INV-202403-022393
22394,SAL022394,20241211,995,159,14,15,3.0,Completed,INV-202412-022394
22395,SAL022395,20250622,966,299,25,9,36.0,Completed,INV-202506-022395
22396,SAL022396,20230206,685,35,3,8,,Completed,INV-202302-022396
22397,SAL022397,20250319,745,25,3,16,,Completed,INV-202503-022397
22398,SAL022398,20220405,245,127,11,5,,Completed,INV-202204-022398
22399,SAL022399,20221106,782,65,6,5,,Pending,INV-202211-022399
22400,SAL022400,20220417,32,222,19,10,,Completed,INV-202204-022400
22401,SAL022401,20240819,999,195,17,9,17.0,Completed,INV-202408-022401
22402,SAL022402,20241229,141,19,2,8,,Completed,INV-202412-022402
22403,SAL022403,20250722,65,177,15,6,,Completed,INV-202507-022403
22404,SAL022404,20251115,696,283,24,3,,Completed,INV-202511-022404
22405,SAL022405,20251221,188,280,24,4,,Completed,INV-202512-022405
22406,SAL022406,20230615,174,177,15,6,,Completed,INV-202306-022406
22407,SAL022407,20241029,814,89,8,16,,Completed,INV-202410-022407
22408,SAL022408,20250201,98,273,23,2,36.0,Completed,INV-202502-022408
22409,SAL022409,20260704,586,49,5,16,,Completed,INV-202607-022409
22410,SAL022410,20260119,649,25,3,11,,Completed,INV-202601-022410
22411,SAL022411,20260309,743,148,13,8,10.0,Completed,INV-202603-022411
22412,SAL022412,20220303,180,87,8,3,,Cancelled,INV-202203-022412
22413,SAL022413,20220808,411,240,20,18,,Completed,INV-202208-022413
22414,SAL022414,20220811,861,256,22,17,,Completed,INV-202208-022414
22415,SAL022415,20241130,282,92,8,1,,Completed,INV-202411-022415
22416,SAL022416,20251208,276,135,12,7,,Completed,INV-202512-022416
22417,SAL022417,20260629,620,148,13,13,,Completed,INV-202606-022417
22418,SAL022418,20221122,623,110,10,2,,Completed,INV-202211-022418
22419,SAL022419,20240430,894,103,9,12,,Completed,INV-202404-022419
22420,SAL022420,20220911,250,122,11,4,,Completed,INV-202209-022420
22421,SAL022421,20240317,655,214,18,16,,Cancelled,INV-202403-022421
22422,SAL022422,20230501,12,277,24,10,,Completed,INV-202305-022422
22423,SAL022423,20250123,15,70,6,11,,Pending,INV-202501-022423
22424,SAL022424,20260517,969,105,9,15,13.0,Completed,INV-202605-022424
22425,SAL022425,20240706,503,246,21,8,,Completed,INV-202407-022425
22426,SAL022426,20220519,134,192,16,13,,Completed,INV-202205-022426
22427,SAL022427,20230314,348,257,22,14,,Completed,INV-202303-022427
22428,SAL022428,20230328,529,145,13,3,,Completed,INV-202303-022428
22429,SAL022429,20230301,146,127,11,9,,Completed,INV-202303-022429
22430,SAL022430,20260420,886,260,22,18,,Completed,INV-202604-022430
22431,SAL022431,20220915,582,40,4,10,,Completed,INV-202209-022431
22432,SAL022432,20260228,89,239,20,12,,Completed,INV-202602-022432
22433,SAL022433,20220610,107,97,9,4,,Completed,INV-202206-022433
