stock_key,stock_code,product_key,store_key,stock_date_key,total_stock,available_stock,damaged_stock,reorder_point,reorder_quantity,stock_status,last_stock_opname
12951,STK012951,788,17,20260722,48,4,0,10,20,Low Stock,2026-08-20
12952,STK012952,788,21,20220714,9,1,0,10,20,Low Stock,2022-07-26
12953,STK012953,789,1,20221123,172,10,0,40,80,Low Stock,2022-12-02
12954,STK012954,789,2,20241004,164,52,0,40,80,Normal,2024-10-19
12955,STK012955,789,3,20250916,641,584,0,40,80,Overstock,2025-10-06
12956,STK012956,789,5,20250911,72,23,0,40,80,Low Stock,2025-09-25
12957,STK012957,789,7,20240131,246,122,0,40,80,Normal,2024-02-15
12958,STK012958,789,9,20230116,279,258,0,40,80,Overstock,2023-01-23
12959,STK012959,789,10,20251116,529,325,9,40,80,Overstock,2025-11-25
12960,STK012960,789,16,20240106,105,5,0,40,80,Low Stock,2024-01-23
12961,STK012961,789,17,20250216,404,136,0,40,80,Normal,2025-02-28
12962,STK012962,789,18,20260902,381,272,0,40,80,Overstock,2026-09-14
12963,STK012963,789,19,20260712,643,31,0,40,80,Low Stock,2026-08-01
12964,STK012964,789,22,20241220,417,59,0,40,80,Normal,2025-01-15
12965,STK012965,789,24,20250829,225,14,0,40,80,Low Stock,2025-09-21
12966,STK012966,789,25,20250920,176,30,0,40,80,Low Stock,2025-10-02
12967,STK012967,790,2,20230316,225,116,0,80,150,Normal,2023-03-23
12968,STK012968,790,3,20231005,331,65,0,80,150,Low Stock,2023-10-24
12969,STK012969,790,4,20241107,313,109,0,80,150,Normal,2024-11-27
12970,STK012970,790,5,20241201,839,332,0,80,150,Overstock,2024-12-28
12971,STK012971,790,6,20250423,297,295,0,80,150,Normal,2025-05-05
12972,STK012972,790,7,20260420,293,159,0,80,150,Normal,2026-05-16
12973,STK012973,790,9,20251111,472,326,0,80,150,Overstock,2025-12-08
12974,STK012974,790,10,20260118,1468,395,0,80,150,Overstock,2026-02-06
12975,STK012975,790,13,20230115,216,100,0,80,150,Normal,2023-01-30
12976,STK012976,790,14,20260630,522,435,0,80,150,Overstock,2026-07-21
12977,STK012977,790,15,20260713,803,661,0,80,150,Overstock,2026-07-28
12978,STK012978,790,17,20250428,320,122,0,80,150,Normal,2025-05-21
12979,STK012979,790,18,20250706,430,205,0,80,150,Normal,2025-08-01
12980,STK012980,790,20,20251028,203,51,0,80,150,Low Stock,2025-11-16
12981,STK012981,790,21,20220107,266,89,0,80,150,Normal,2022-02-02
12982,STK012982,790,23,20260502,252,231,0,80,150,Normal,2026-05-30
12983,STK012983,790,24,20260430,73,19,0,80,150,Low Stock,2026-05-25
12984,STK012984,790,25,20251119,547,190,0,80,150,Normal,2025-12-04
12985,STK012985,791,1,20220606,175,41,0,30,50,Normal,2022-06-16
12986,STK012986,791,2,20220311,77,76,0,30,50,Normal,2022-03-21
12987,STK012987,791,6,20260618,99,44,0,30,50,Normal,2026-07-04
12988,STK012988,791,8,20240917,29,3,0,30,50,Low Stock,2024-10-01
12989,STK012989,791,10,20260220,328,280,0,30,50,Overstock,2026-03-03
12990,STK012990,791,13,20251130,225,190,0,30,50,Overstock,2025-12-24
12991,STK012991,791,15,20250406,239,27,0,30,50,Low Stock,2025-04-19
12992,STK012992,791,16,20261005,298,35,0,30,50,Normal,2026-10-22
12993,STK012993,791,17,20260309,408,74,0,30,50,Normal,2026-04-05
12994,STK012994,791,18,20240726,154,98,0,30,50,Normal,2024-08-18
12995,STK012995,791,20,20251002,179,24,0,30,50,Low Stock,2025-10-26
12996,STK012996,791,21,20241105,169,41,0,30,50,Normal,2024-11-19
12997,STK012997,791,22,20251011,275,64,0,30,50,Normal,2025-10-20
12998,STK012998,791,23,20231225,179,178,0,30,50,Overstock,2024-01-22
12999,STK012999,791,24,20231028,23,6,0,30,50,Low Stock,2023-11-20
13000,STK013000,792,1,20261229,99,30,0,20,40,Normal,2027-01-20
13001,STK013001,792,6,20241223,136,122,0,20,40,Overstock,2025-01-07
13002,STK013002,792,7,20261205,147,120,0,20,40,Overstock,2026-12-12
13003,STK013003,792,8,20240808,196,119,0,20,40,Overstock,2024-08-18
13004,STK013004,792,9,20220624,26,26,0,20,40,Normal,2022-07-19
13005,STK013005,792,10,20220213,23,21,0,20,40,Low Stock,2022-03-12
13006,STK013006,792,12,20251214,355,143,0,20,40,Overstock,2026-01-06
13007,STK013007,792,13,20261118,289,31,0,20,40,Normal,2026-12-01
13008,STK013008,792,14,20260930,126,129,0,20,40,Overstock,2026-10-08
13009,STK013009,792,15,20220408,146,111,0,20,40,Overstock,2022-04-29
13010,STK013010,792,16,20250807,254,11,0,20,40,Low Stock,2025-08-14
13011,STK013011,792,18,20260920,82,5,0,20,40,Low Stock,2026-10-08
13012,STK013012,792,20,20261016,121,21,0,20,40,Normal,2026-10-25
13013,STK013013,792,21,20250322,95,27,0,20,40,Normal,2025-04-20
13014,STK013014,792,22,20250628,64,6,0,20,40,Low Stock,2025-07-08
13015,STK013015,792,24,20261209,210,184,0,20,40,Overstock,2026-12-28
13016,STK013016,792,25,20240503,77,52,0,20,40,Normal,2024-05-13
13017,STK013017,793,1,20230114,5,0,0,5,10,Out of Stock,2023-01-27
13018,STK013018,793,3,20241212,25,22,0,5,10,Overstock,2025-01-09
13019,STK013019,793,4,20220618,7,5,0,5,10,Low Stock,2022-07-01
13020,STK013020,793,6,20240224,11,0,0,5,10,Out of Stock,2024-03-16
13021,STK013021,793,7,20241104,9,3,0,5,10,Low Stock,2024-11-19
13022,STK013022,793,9,20260615,13,13,0,5,10,Normal,2026-06-23
13023,STK013023,793,11,20260906,34,8,0,5,10,Normal,2026-09-23
13024,STK013024,793,13,20260120,20,19,0,5,10,Normal,2026-02-15
13025,STK013025,793,14,20240605,27,2,0,5,10,Low Stock,2024-06-28
13026,STK013026,793,15,20241227,24,24,0,5,10,Overstock,2025-01-08
13027,STK013027,793,17,20240519,5,3,0,5,10,Low Stock,2024-06-04
13028,STK013028,793,19,20240308,35,6,0,5,10,Normal,2024-03-26
13029,STK013029,793,20,20250325,65,48,0,5,10,Overstock,2025-04-16
13030,STK013030,793,22,20231111,26,1,0,5,10,Low Stock,2023-11-25
13031,STK013031,793,24,20230302,23,3,0,5,10,Low Stock,2023-03-23
13032,STK013032,793,25,20230323,34,14,0,5,10,Normal,2023-04-18
13033,STK013033,794,3,20250510,183,8,0,20,40,Low Stock,2025-05-31
13034,STK013034,794,6,20250227,237,35,0,20,40,Normal,2025-03-25
13035,STK013035,794,13,20240311,195,136,0,20,40,Overstock,2024-03-28
13036,STK013036,794,14,20260917,180,86,0,20,40,Overstock,2026-10-08
13037,STK013037,794,18,20260504,114,69,0,20,40,Normal,2026-05-27
13038,STK013038,794,22,20260703,196,41,0,20,40,Normal,2026-08-02
13039,STK013039,794,23,20230901,33,25,0,20,40,Normal,2023-09-22
13040,STK013040,794,24,20260306,195,126,0,20,40,Overstock,2026-03-23
13041,STK013041,794,25,20221018,28,15,0,20,40,Low Stock,2022-11-12
13042,STK013042,795,2,20220820,191,79,0,30,50,Normal,2022-09-11
13043,STK013043,795,4,20260626,142,12,0,30,50,Low Stock,2026-07-25
13044,STK013044,795,5,20260706,365,62,0,30,50,Normal,2026-07-19
13045,STK013045,795,6,20221226,168,60,0,30,50,Normal,2023-01-10
13046,STK013046,795,7,20231001,93,15,0,30,50,Low Stock,2023-10-20
13047,STK013047,795,8,20270106,205,168,0,30,50,Overstock,2027-02-03
13048,STK013048,795,9,20260524,155,155,0,30,50,Overstock,2026-06-05
13049,STK013049,795,10,20240715,151,38,0,30,50,Normal,2024-07-28
13050,STK013050,795,12,20260704,199,192,0,30,50,Overstock,2026-07-19
13051,STK013051,795,13,20260206,134,87,0,30,50,Normal,2026-02-22
13052,STK013052,795,14,20241103,308,208,0,30,50,Overstock,2024-11-24
13053,STK013053,795,15,20250110,35,32,0,30,50,Normal,2025-01-29
13054,STK013054,795,17,20220209,190,132,0,30,50,Overstock,2022-03-11
13055,STK013055,795,19,20220812,148,30,0,30,50,Low Stock,2022-09-01
13056,STK013056,795,20,20230321,79,21,0,30,50,Low Stock,2023-04-17
13057,STK013057,795,21,20240505,95,79,0,30,50,Normal,2024-05-20
13058,STK013058,795,22,20260304,34,31,0,30,50,Normal,2026-03-12
13059,STK013059,795,24,20260415,119,89,0,30,50,Normal,2026-04-30
13060,STK013060,796,1,20250711,98,79,0,15,30,Overstock,2025-08-08
13061,STK013061,796,3,20260828,69,12,0,15,30,Low Stock,2026-09-16
13062,STK013062,796,4,20240509,68,42,0,15,30,Normal,2024-05-17
13063,STK013063,796,5,20260109,125,20,0,15,30,Normal,2026-01-31
13064,STK013064,796,6,20240228,77,19,0,15,30,Normal,2024-03-23
13065,STK013065,796,7,20260125,91,61,0,15,30,Overstock,2026-02-17
13066,STK013066,796,8,20251201,201,82,0,15,30,Overstock,2025-12-15
13067,STK013067,796,9,20230306,237,43,0,15,30,Normal,2023-03-21
13068,STK013068,796,10,20240309,36,13,0,15,30,Low Stock,2024-03-26
13069,STK013069,796,12,20220606,106,37,0,15,30,Normal,2022-06-24
13070,STK013070,796,13,20250201,81,66,0,15,30,Overstock,2025-03-01
13071,STK013071,796,14,20241031,120,27,0,15,30,Normal,2024-11-12
13072,STK013072,796,15,20230828,116,44,0,15,30,Normal,2023-09-24
13073,STK013073,796,16,20230309,138,135,0,15,30,Overstock,2023-04-06
13074,STK013074,796,18,20261031,89,40,0,15,30,Normal,2026-11-15
13075,STK013075,796,19,20240720,106,38,0,15,30,Normal,2024-08-03
13076,STK013076,796,21,20261103,32,31,0,15,30,Normal,2026-11-28
13077,STK013077,796,22,20230901,69,67,0,15,30,Overstock,2023-09-17
13078,STK013078,796,23,20230914,159,13,0,15,30,Low Stock,2023-09-22
13079,STK013079,797,2,20220207,58,20,0,10,20,Normal,2022-02-26
13080,STK013080,797,3,20220207,84,78,0,10,20,Overstock,2022-02-27
13081,STK013081,797,5,20231030,75,62,0,10,20,Overstock,2023-11-08
13082,STK013082,797,8,20220801,80,7,0,10,20,Low Stock,2022-08-23
13083,STK013083,797,9,20260410,16,10,1,10,20,Low Stock,2026-04-29
13084,STK013084,797,11,20250921,67,27,0,10,20,Normal,2025-10-06
13085,STK013085,797,12,20260531,156,42,0,10,20,Overstock,2026-06-25
13086,STK013086,797,13,20250512,121,39,0,10,20,Normal,2025-05-23
13087,STK013087,797,15,20250221,125,125,0,10,20,Overstock,2025-03-22
13088,STK013088,797,18,20260428,113,99,0,10,20,Overstock,2026-05-10
13089,STK013089,797,22,20241014,60,3,0,10,20,Low Stock,2024-11-08
13090,STK013090,797,23,20220815,92,64,0,10,20,Overstock,2022-08-26
13091,STK013091,797,24,20240622,135,99,0,10,20,Overstock,2024-07-06
13092,STK013092,797,25,20240325,143,75,0,10,20,Overstock,2024-04-08
13093,STK013093,798,1,20251018,219,123,0,60,100,Normal,2025-11-04
13094,STK013094,798,2,20220607,96,46,0,60,100,Low Stock,2022-06-30
13095,STK013095,798,3,20220122,267,98,0,60,100,Normal,2022-02-21
13096,STK013096,798,10,20241209,151,71,0,60,100,Normal,2024-12-31
13097,STK013097,798,13,20250408,229,106,0,60,100,Normal,2025-04-20
13098,STK013098,798,15,20230528,129,124,0,60,100,Normal,2023-06-21
13099,STK013099,798,16,20220418,267,0,0,60,100,Out of Stock,2022-05-01
13100,STK013100,798,18,20250427,384,64,0,60,100,Normal,2025-05-20
13101,STK013101,798,19,20221228,153,44,0,60,100,Low Stock,2023-01-24
13102,STK013102,798,20,20251227,103,28,0,60,100,Low Stock,2026-01-24
13103,STK013103,798,21,20230318,120,0,0,60,100,Out of Stock,2023-03-31
13104,STK013104,798,22,20260305,244,56,0,60,100,Low Stock,2026-03-13
13105,STK013105,798,24,20260104,250,124,0,60,100,Normal,2026-01-19
13106,STK013106,798,25,20230329,222,220,0,60,100,Overstock,2023-04-12
13107,STK013107,799,2,20260211,407,386,0,40,80,Overstock,2026-03-12
13108,STK013108,799,4,20250625,268,54,0,40,80,Normal,2025-07-25
13109,STK013109,799,6,20230902,52,10,0,40,80,Low Stock,2023-09-16
13110,STK013110,799,7,20250423,226,93,0,40,80,Normal,2025-05-09
13111,STK013111,799,9,20240420,168,100,0,40,80,Normal,2024-05-15
13112,STK013112,799,10,20251226,510,214,0,40,80,Overstock,2026-01-11
13113,STK013113,799,12,20240207,514,485,0,40,80,Overstock,2024-02-27
13114,STK013114,799,13,20261110,802,114,0,40,80,Normal,2026-11-24
13115,STK013115,799,14,20261025,710,561,2,40,80,Overstock,2026-11-07
13116,STK013116,799,16,20250711,985,923,0,40,80,Overstock,2025-07-26
13117,STK013117,799,17,20220509,109,90,0,40,80,Normal,2022-06-06
13118,STK013118,799,18,20250529,41,41,0,40,80,Normal,2025-06-28
13119,STK013119,799,19,20240330,72,53,0,40,80,Normal,2024-04-23
13120,STK013120,799,21,20220701,81,52,1,40,80,Normal,2022-07-21
13121,STK013121,799,22,20250403,200,172,0,40,80,Overstock,2025-04-22
13122,STK013122,799,24,20240313,373,65,0,40,80,Normal,2024-03-22
13123,STK013123,799,25,20250829,81,14,0,40,80,Low Stock,2025-09-24
13124,STK013124,800,1,20230215,29,13,0,5,10,Normal,2023-03-02
13125,STK013125,800,4,20220814,37,9,0,5,10,Normal,2022-08-22
13126,STK013126,800,5,20240402,37,7,0,5,10,Normal,2024-04-21
13127,STK013127,800,6,20220725,32,32,0,5,10,Overstock,2022-08-08
13128,STK013128,800,7,20240207,43,39,2,5,10,Overstock,2024-03-08
13129,STK013129,800,9,20221023,40,19,0,5,10,Normal,2022-11-07
13130,STK013130,800,10,20260416,10,8,0,5,10,Normal,2026-05-02
13131,STK013131,800,11,20221223,5,4,0,5,10,Low Stock,2023-01-04
13132,STK013132,800,12,20221001,35,6,0,5,10,Normal,2022-10-21
13133,STK013133,800,13,20240610,39,11,0,5,10,Normal,2024-06-30
13134,STK013134,800,14,20230103,32,8,0,5,10,Normal,2023-02-01
13135,STK013135,800,15,20260415,37,31,0,5,10,Overstock,2026-05-04
13136,STK013136,800,16,20261002,177,81,0,5,10,Overstock,2026-10-19
13137,STK013137,800,18,20230509,33,19,1,5,10,Normal,2023-06-08
13138,STK013138,800,19,20250927,28,0,0,5,10,Out of Stock,2025-10-11
13139,STK013139,800,20,20251224,26,20,0,5,10,Overstock,2026-01-18
13140,STK013140,800,21,20240129,15,0,0,5,10,Out of Stock,2024-02-22
13141,STK013141,800,23,20261105,14,13,0,5,10,Normal,2026-11-25
13142,STK013142,801,2,20241116,65,43,0,5,10,Overstock,2024-12-12
13143,STK013143,801,3,20251002,106,52,1,5,10,Overstock,2025-10-19
13144,STK013144,801,4,20240407,22,16,0,5,10,Normal,2024-04-16
13145,STK013145,801,5,20260221,41,4,0,5,10,Low Stock,2026-03-02
13146,STK013146,801,6,20261021,51,51,0,5,10,Overstock,2026-11-07
13147,STK013147,801,7,20220412,30,5,0,5,10,Low Stock,2022-05-06
13148,STK013148,801,10,20251031,30,21,0,5,10,Overstock,2025-11-24
13149,STK013149,801,11,20250428,13,0,0,5,10,Out of Stock,2025-05-27
13150,STK013150,801,12,20230430,28,13,0,5,10,Normal,2023-05-17
13151,STK013151,801,16,20260901,21,9,1,5,10,Normal,2026-09-29
13152,STK013152,801,17,20221109,24,23,0,5,10,Overstock,2022-11-19
13153,STK013153,801,18,20260917,28,9,0,5,10,Normal,2026-10-15
13154,STK013154,801,19,20220128,16,2,0,5,10,Low Stock,2022-02-06
13155,STK013155,801,20,20250115,13,3,0,5,10,Low Stock,2025-01-24
13156,STK013156,801,22,20230421,51,23,0,5,10,Overstock,2023-05-19
13157,STK013157,801,24,20240917,15,8,1,5,10,Normal,2024-10-13
13158,STK013158,801,25,20250705,14,2,0,5,10,Low Stock,2025-07-17
13159,STK013159,802,1,20250123,430,224,0,20,40,Overstock,2025-02-11
13160,STK013160,802,2,20231102,282,53,0,20,40,Normal,2023-11-11
13161,STK013161,802,4,20261104,193,112,0,20,40,Overstock,2026-11-14
13162,STK013162,802,5,20240706,151,80,0,20,40,Overstock,2024-07-19
13163,STK013163,802,6,20260718,124,76,0,20,40,Normal,2026-07-28
13164,STK013164,802,8,20240330,81,81,0,20,40,Overstock,2024-04-20
13165,STK013165,802,9,20261201,304,156,0,20,40,Overstock,2026-12-09
13166,STK013166,802,11,20240113,151,55,0,20,40,Normal,2024-02-03
13167,STK013167,802,12,20230822,74,27,0,20,40,Normal,2023-09-14
13168,STK013168,802,14,20261026,135,34,8,20,40,Normal,2026-11-21
13169,STK013169,802,16,20251124,401,217,0,20,40,Overstock,2025-12-15
13170,STK013170,802,17,20240723,88,25,0,20,40,Normal,2024-08-18
13171,STK013171,802,19,20251211,76,15,0,20,40,Low Stock,2025-12-24
13172,STK013172,802,22,20260809,183,24,0,20,40,Normal,2026-08-19
13173,STK013173,803,1,20240104,26,19,0,15,30,Normal,2024-01-20
13174,STK013174,803,2,20250914,165,56,0,15,30,Normal,2025-10-11
13175,STK013175,803,3,20221016,62,46,0,15,30,Normal,2022-10-25
13176,STK013176,803,4,20251030,160,73,0,15,30,Overstock,2025-11-08
13177,STK013177,803,5,20241205,17,11,0,15,30,Low Stock,2024-12-28
13178,STK013178,803,8,20260409,63,50,0,15,30,Normal,2026-04-20
13179,STK013179,803,9,20230210,69,7,0,15,30,Low Stock,2023-02-23
13180,STK013180,803,10,20240314,115,111,4,15,30,Overstock,2024-03-21
13181,STK013181,803,11,20250902,89,30,0,15,30,Normal,2025-09-14
13182,STK013182,803,12,20261214,89,64,0,15,30,Overstock,2027-01-08
13183,STK013183,803,13,20250412,79,18,0,15,30,Normal,2025-04-20
13184,STK013184,803,14,20251012,179,23,0,15,30,Normal,2025-10-31
13185,STK013185,803,15,20260723,112,13,0,15,30,Low Stock,2026-08-04
13186,STK013186,803,16,20220921,92,64,0,15,30,Overstock,2022-10-19
13187,STK013187,803,17,20230525,81,50,0,15,30,Normal,2023-06-21
13188,STK013188,803,20,20231009,21,6,0,15,30,Low Stock,2023-10-31
13189,STK013189,803,21,20230707,59,3,0,15,30,Low Stock,2023-07-31
13190,STK013190,803,22,20231023,77,5,0,15,30,Low Stock,2023-11-22
13191,STK013191,803,23,20221218,160,55,4,15,30,Normal,2023-01-03
13192,STK013192,803,24,20260721,119,90,0,15,30,Overstock,2026-07-31
13193,STK013193,804,1,20250905,112,22,0,20,40,Normal,2025-09-25
13194,STK013194,804,2,20260113,69,2,0,20,40,Low Stock,2026-02-11
13195,STK013195,804,3,20260814,96,2,0,20,40,Low Stock,2026-09-12
13196,STK013196,804,4,20230404,239,218,0,20,40,Overstock,2023-04-22
13197,STK013197,804,6,20220707,122,49,0,20,40,Normal,2022-07-14
13198,STK013198,804,7,20240503,87,36,0,20,40,Normal,2024-05-15
13199,STK013199,804,9,20260805,104,65,0,20,40,Normal,2026-08-12
13200,STK013200,804,11,20260806,514,85,0,20,40,Overstock,2026-08-22
13201,STK013201,804,13,20251126,165,64,0,20,40,Normal,2025-12-09
13202,STK013202,804,14,20241108,127,106,0,20,40,Overstock,2024-12-04
13203,STK013203,804,15,20250422,209,51,0,20,40,Normal,2025-05-05
13204,STK013204,804,16,20250715,300,65,0,20,40,Normal,2025-07-25
13205,STK013205,804,17,20260115,294,61,0,20,40,Normal,2026-02-10
13206,STK013206,804,18,20230802,180,66,0,20,40,Normal,2023-08-28
13207,STK013207,804,19,20261120,365,354,0,20,40,Overstock,2026-12-09
13208,STK013208,804,20,20221228,192,52,0,20,40,Normal,2023-01-15
13209,STK013209,804,22,20241015,318,273,0,20,40,Overstock,2024-10-28
13210,STK013210,804,23,20260215,313,230,0,20,40,Overstock,2026-02-25
13211,STK013211,804,25,20240411,98,45,0,20,40,Normal,2024-04-24
13212,STK013212,805,4,20250128,95,46,0,20,40,Normal,2025-02-17
13213,STK013213,805,5,20241016,137,11,0,20,40,Low Stock,2024-10-26
13214,STK013214,805,7,20240124,169,111,7,20,40,Overstock,2024-02-19
13215,STK013215,805,8,20260506,85,33,0,20,40,Normal,2026-06-01
13216,STK013216,805,9,20250124,108,23,0,20,40,Normal,2025-02-19
13217,STK013217,805,10,20261206,458,210,0,20,40,Overstock,2026-12-16
13218,STK013218,805,12,20231123,134,91,0,20,40,Overstock,2023-12-02
13219,STK013219,805,13,20251127,61,58,0,20,40,Normal,2025-12-17
13220,STK013220,805,14,20240916,139,110,0,20,40,Overstock,2024-09-27
13221,STK013221,805,16,20261116,127,23,0,20,40,Normal,2026-11-29
13222,STK013222,805,17,20260324,199,137,0,20,40,Overstock,2026-04-02
13223,STK013223,805,19,20250317,62,3,0,20,40,Low Stock,2025-03-29
13224,STK013224,805,20,20250701,181,45,0,20,40,Normal,2025-07-18
13225,STK013225,805,22,20241118,142,102,0,20,40,Overstock,2024-12-08
13226,STK013226,805,23,20240628,200,140,0,20,40,Overstock,2024-07-18
13227,STK013227,805,24,20240707,142,5,0,20,40,Low Stock,2024-07-27
13228,STK013228,805,25,20250514,117,6,0,20,40,Low Stock,2025-06-02
13229,STK013229,806,1,20221115,137,9,0,20,40,Low Stock,2022-12-10
13230,STK013230,806,4,20261211,39,0,0,20,40,Out of Stock,2026-12-19
13231,STK013231,806,6,20240830,30,28,0,20,40,Normal,2024-09-18
13232,STK013232,806,8,20260704,142,11,0,20,40,Low Stock,2026-07-13
13233,STK013233,806,11,20251221,96,3,0,20,40,Low Stock,2026-01-12
13234,STK013234,806,13,20231114,107,72,0,20,40,Normal,2023-12-14
13235,STK013235,806,18,20230514,75,61,0,20,40,Normal,2023-05-21
13236,STK013236,806,19,20230623,94,53,0,20,40,Normal,2023-07-03
13237,STK013237,806,20,20221104,103,0,0,20,40,Out of Stock,2022-11-19
13238,STK013238,806,24,20250312,177,173,0,20,40,Overstock,2025-04-06
13239,STK013239,806,25,20241028,181,175,0,20,40,Overstock,2024-11-21
13240,STK013240,807,2,20220407,122,82,0,80,150,Normal,2022-05-02
13241,STK013241,807,4,20250717,263,246,0,80,150,Normal,2025-07-25
13242,STK013242,807,6,20220424,399,325,0,80,150,Overstock,2022-05-12
13243,STK013243,807,7,20250615,432,208,0,80,150,Normal,2025-06-29
13244,STK013244,807,8,20230418,410,7,0,80,150,Low Stock,2023-05-16
13245,STK013245,807,9,20221228,366,319,0,80,150,Overstock,2023-01-14
13246,STK013246,807,14,20240727,361,299,0,80,150,Normal,2024-08-08
13247,STK013247,807,15,20230808,522,132,0,80,150,Normal,2023-08-23
13248,STK013248,807,16,20241216,114,30,0,80,150,Low Stock,2025-01-14
13249,STK013249,807,17,20251119,371,67,0,80,150,Low Stock,2025-12-05
13250,STK013250,807,18,20220704,62,62,0,80,150,Low Stock,2022-07-15
13251,STK013251,807,19,20240201,271,264,0,80,150,Normal,2024-02-26
13252,STK013252,807,20,20250902,112,55,0,80,150,Low Stock,2025-09-30
13253,STK013253,807,22,20240315,436,376,0,80,150,Overstock,2024-04-11
13254,STK013254,808,1,20260416,444,347,26,40,80,Overstock,2026-05-13
13255,STK013255,808,3,20250305,200,91,14,40,80,Normal,2025-03-31
13256,STK013256,808,4,20240921,121,96,0,40,80,Normal,2024-10-06
13257,STK013257,808,5,20260502,760,516,0,40,80,Overstock,2026-05-18
13258,STK013258,808,7,20260910,229,94,0,40,80,Normal,2026-10-02
13259,STK013259,808,8,20240204,166,9,0,40,80,Low Stock,2024-02-28
13260,STK013260,808,11,20241216,343,9,0,40,80,Low Stock,2025-01-14
13261,STK013261,808,12,20220930,80,43,0,40,80,Normal,2022-10-14
13262,STK013262,808,13,20240726,223,74,0,40,80,Normal,2024-08-25
13263,STK013263,808,14,20230603,219,216,0,40,80,Overstock,2023-07-03
13264,STK013264,808,16,20230729,83,34,0,40,80,Low Stock,2023-08-16
13265,STK013265,808,17,20260527,291,248,0,40,80,Overstock,2026-06-25
13266,STK013266,808,18,20250605,440,281,0,40,80,Overstock,2025-06-21
13267,STK013267,808,22,20260630,206,136,0,40,80,Normal,2026-07-08
13268,STK013268,808,23,20220121,138,5,0,40,80,Low Stock,2022-01-28
13269,STK013269,808,25,20251208,168,64,0,40,80,Normal,2026-01-05
13270,STK013270,809,5,20250731,191,27,0,60,100,Low Stock,2025-08-14
13271,STK013271,809,6,20250514,245,237,0,60,100,Overstock,2025-06-03
13272,STK013272,809,7,20250330,274,210,0,60,100,Overstock,2025-04-14
13273,STK013273,809,9,20250102,568,407,0,60,100,Overstock,2025-01-24
13274,STK013274,809,11,20220514,104,34,0,60,100,Low Stock,2022-06-05
13275,STK013275,809,12,20250104,407,404,0,60,100,Overstock,2025-01-22
13276,STK013276,809,13,20251104,151,147,0,60,100,Normal,2025-11-18
13277,STK013277,809,16,20220729,242,217,0,60,100,Overstock,2022-08-16
13278,STK013278,809,17,20240714,266,227,1,60,100,Overstock,2024-07-22
13279,STK013279,809,18,20260623,474,355,0,60,100,Overstock,2026-07-10
13280,STK013280,809,19,20260109,386,169,24,60,100,Normal,2026-01-23
13281,STK013281,809,20,20261122,370,3,0,60,100,Low Stock,2026-12-02
13282,STK013282,809,22,20220928,237,3,0,60,100,Low Stock,2022-10-24
13283,STK013283,809,23,20241214,173,9,0,60,100,Low Stock,2025-01-11
13284,STK013284,809,24,20240414,549,122,0,60,100,Normal,2024-04-25
13285,STK013285,809,25,20250720,550,98,0,60,100,Normal,2025-07-30
13286,STK013286,810,1,20220515,377,156,0,120,250,Normal,2022-06-11
13287,STK013287,810,2,20260308,1044,169,0,120,250,Normal,2026-03-16
13288,STK013288,810,3,20260923,472,35,0,120,250,Low Stock,2026-10-16
13289,STK013289,810,4,20251011,467,91,0,120,250,Low Stock,2025-10-19
13290,STK013290,810,5,20250110,468,19,3,120,250,Low Stock,2025-01-26
13291,STK013291,810,6,20220923,173,135,0,120,250,Normal,2022-10-10
13292,STK013292,810,8,20261229,1040,178,5,120,250,Normal,2027-01-19
13293,STK013293,810,11,20241212,1277,293,0,120,250,Normal,2024-12-20
13294,STK013294,810,12,20240310,249,124,0,120,250,Normal,2024-03-27
13295,STK013295,810,13,20220511,385,317,0,120,250,Normal,2022-05-19
13296,STK013296,810,14,20240518,160,58,0,120,250,Low Stock,2024-06-13
13297,STK013297,810,15,20261116,367,119,0,120,250,Low Stock,2026-12-02
13298,STK013298,810,18,20260327,570,194,0,120,250,Normal,2026-04-21
13299,STK013299,810,19,20260825,1247,903,0,120,250,Overstock,2026-09-20
13300,STK013300,810,20,20261017,239,70,0,120,250,Low Stock,2026-11-06
13301,STK013301,810,21,20250601,1652,1237,0,120,250,Overstock,2025-06-12
13302,STK013302,810,22,20230924,417,284,0,120,250,Normal,2023-10-12
13303,STK013303,810,23,20260120,719,138,0,120,250,Normal,2026-02-03
13304,STK013304,810,24,20250323,487,403,0,120,250,Normal,2025-04-13
13305,STK013305,810,25,20260629,428,71,0,120,250,Low Stock,2026-07-11
13306,STK013306,811,1,20220122,4,3,0,3,8,Low Stock,2022-02-15
13307,STK013307,811,5,20220113,5,2,0,3,8,Low Stock,2022-01-30
13308,STK013308,811,6,20261227,11,6,0,3,8,Normal,2027-01-10
13309,STK013309,811,7,20231018,12,6,0,3,8,Normal,2023-11-16
13310,STK013310,811,9,20220227,19,15,0,3,8,Normal,2022-03-11
13311,STK013311,811,10,20261223,30,9,0,3,8,Normal,2026-12-31
13312,STK013312,811,11,20231212,9,2,0,3,8,Low Stock,2023-12-22
13313,STK013313,811,12,20260226,38,31,0,3,8,Overstock,2026-03-23
13314,STK013314,811,14,20260929,41,16,0,3,8,Overstock,2026-10-08
13315,STK013315,811,16,20240922,19,19,0,3,8,Overstock,2024-10-12
13316,STK013316,811,17,20240719,16,14,0,3,8,Normal,2024-08-01
13317,STK013317,811,19,20251225,19,17,0,3,8,Overstock,2026-01-07
